GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PRMINC|PRMINC_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|20|Hispanic|02|Male|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|27681||35.6||2711||21.2||24970||38.4||6||1||15||1.6||7||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|20|Hispanic|02|Male|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|77863||100||12762||100||65101||100||3||0||6||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|20|Hispanic|02|Male|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3793||0|X|420||0|X|3373||0|X|4||0|X|26||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1797401||0|X|357861||0|X|1439540||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|960665||54.9||242217||69.1||718448||51.4||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|788781||45.1||108416||30.9||680365||48.6||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|00|All owners of respondent firms|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1749446||100||350633||100||1398813||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|00|All owners of respondent firms|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|47954||0|X|7227||0|X|40727||0|X|4||0|X|9||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|01|Female|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|838591||0|X|132257||0|X|706335||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|01|Female|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|431206||53||81131||62.8||350076||51.1||1||.2||1||.3||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|01|Female|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|382564||47||48118||37.2||334445||48.9||1||.2||2||.3||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|01|Female|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|813770||100||129249||100||684521||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|01|Female|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|24821||0|X|3008||0|X|21814||0|X|4||0|X|8||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|02|Male|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|958810||0|X|225604||0|X|733205||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|02|Male|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|529459||56.6||161087||72.8||368372||51.6||1||.3||1||.4||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|02|Male|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|406218||43.4||60298||27.2||345920||48.4||1||.3||2||.4||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|02|Male|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|935676||100||221385||100||714292||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|29|Non-Hispanic|02|Male|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|23133||0|X|4220||0|X|18913||0|X|5||0|X|11||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|00|All owners of respondent firms|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1678731||0|X|338338||0|X|1340393||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|894195||54.6||228521||68.9||665674||50.9||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|744172||45.4||103298||31.1||640873||49.1||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|00|All owners of respondent firms|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1638366||100||331819||100||1306547||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|00|All owners of respondent firms|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|40365||0|X|6519||0|X|33846||0|X|5||0|X|8||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|01|Female|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|765061||0|X|122340||0|X|642721||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|01|Female|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|387895||52||73673||61.5||314222||50.2||1||.2||2||.4||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|01|Female|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|357698||48||46111||38.5||311587||49.8||1||.2||2||.4||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|01|Female|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|745593||100||119784||100||625808||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|01|Female|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|19468||0|X|2556||0|X|16912||0|X|5||0|X|10||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|02|Male|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|913670||0|X|215998||0|X|697672||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|02|Male|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|506300||56.7||154848||73||351452||51.6||1||.3||1||.4||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|02|Male|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|386473||43.3||57187||27||329286||48.4||1||.3||2||.4||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|02|Male|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|892773||100||212035||100||680738||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|30|White|02|Male|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|20897||0|X|3963||0|X|16934||0|X|6||0|X|10||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|00|All owners of respondent firms|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|105475||0|X|7517||0|X|97958||0|X|2||0|X|5||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|52025||52.1||4549||62.5||47477||51.3||3||.7||5||.9||3||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|47884||47.9||2729||37.5||45155||48.7||2||.7||7||.9||2||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|00|All owners of respondent firms|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|99910||100||7278||100||92632||100||2||0||5||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|00|All owners of respondent firms|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|5565||0|X|239||0|X|5326||0|X|13||0|X|26||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|01|Female|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|58555||0|X|2811||0|X|55744||0|X|1||0|X|5||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|01|Female|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|29802||54.3||1634||60.1||28168||54||3||.8||7||2.3||4||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|01|Female|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|25101||45.7||1084||39.9||24017||46||3||.9||11||2.3||2||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|01|Female|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|54903||100||2718||100||52185||100||2||0||5||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|01|Female|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|3652||0|X|93||0|X|3560||0|X|15||0|X|26||0|X|16||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|02|Male|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|46919||0|X|4706||0|X|42214||0|X|3||0|X|6||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|02|Male|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|22224||49.4||2915||63.9||19309||47.7||4||.9||6||1.2||4||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|02|Male|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|22783||50.6||1645||36.1||21139||52.3||4||.9||8||1.2||4||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|02|Male|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|45007||100||4559||100||40448||100||3||0||6||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|40|Black or African American|02|Male|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|1913||0|X|146||0|X|1766||0|X|16||0|X|31||0|X|18||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|00|All owners of respondent firms|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|19771||0|X|1978||0|X|17793||0|X|5||0|X|11||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|10762||56.3||1372||71.6||9390||54.6||7||1.4||16||2.5||7||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|8353||43.7||544||28.4||7809||45.4||6||1.4||14||2.5||7||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|00|All owners of respondent firms|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|19115||100||1916||100||17199||100||5||0||12||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|00|All owners of respondent firms|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|656||0|X|62||0|X|594||0|X|29||0|X|108||0|X|31||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|01|Female|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9601||0|X|853||0|X|8748||0|X|6||0|X|14||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|01|Female|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|5029||54.4||494||60.9||4535||53.8||8||1.5||25||6||7||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|01|Female|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4215||45.6||317||39.1||3898||46.2||7||1.5||19||6.1||7||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|01|Female|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9244||100||811||100||8433||100||6||0||13||0||7||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|01|Female|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|357||0|X|42||0|X|315||0|X|47||0|X|131||0|X|52||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|02|Male|A2|All owners of respondent firms|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|10170||0|X|1125||0|X|9045||0|X|6||0|X|16||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|02|Male|DE|Business was the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|5733||58.1||879||79.5||4855||55.4||7||2.3||19||2.4||9||2.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|02|Male|DF|Business was not the owner's primary source of personal income|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|4138||41.9||227||20.5||3911||44.6||11||2.3||25||2.3||11||2.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|02|Male|DG|Total reporting|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|9871||100||1106||100||8766||100||6||0||17||0||8||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|81|Other services (except public administration)|81|Other services (except public administration)|50|American Indian and Alaska Native|02|Male|DH|Item not reported|605|Religious, Grantmaking, Civic, Professional, and Similar Organizations (NAICS 813) and Private Households (NAICS 814) are out of scope of the 2007 Survey of Business Owners.|2007|Reference year 2007|299||0|X|20||0|X|279||0|X|43||0|X|69||0|X|47||0|X
