GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|ACQBUS|ACQBUS_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|00|All owners of respondent firms|CA|Founded|||2007|Reference year 2007|52440||42.8||42585||42.9||9855||42.4||2||.9||2||.9||5||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|00|All owners of respondent firms|CB|Purchased|||2007|Reference year 2007|64168||52.3||52049||52.4||12119||52.1||4||.9||5||1||6||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|00|All owners of respondent firms|CC|Inherited|||2007|Reference year 2007|1298||1.1||997||1||302||1.3||19||.1||19||.1||43||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|00|All owners of respondent firms|CD|Transfer of ownership or gift|||2007|Reference year 2007|4814||3.9||3826||3.8||988||4.2||9||.2||10||.3||20||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|00|All owners of respondent firms|CE|Total reporting|||2007|Reference year 2007|122637||100||99380||100||23257||100||2||0||2||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|00|All owners of respondent firms|CF|Item not reported|||2007|Reference year 2007|4012||0|X|2674||0|X|1338||0|X|15||0|X|17||0|X|23||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|46871||0|X|36310||0|X|10562||0|X|2||0|X|2||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|01|Female|CA|Founded|||2007|Reference year 2007|19012||42.1||15098||42.8||3913||39.8||3||1||3||1.1||11||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|01|Female|CB|Purchased|||2007|Reference year 2007|23187||51.4||17870||50.7||5317||54||4||1.1||5||1.3||6||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|01|Female|CC|Inherited|||2007|Reference year 2007|703||1.6||634||1.8||69||.7||18||.2||20||.2||61||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|01|Female|CD|Transfer of ownership or gift|||2007|Reference year 2007|2208||4.9||1664||4.7||543||5.5||14||.5||19||.6||20||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|01|Female|CE|Total reporting|||2007|Reference year 2007|45105||100||35266||100||9839||100||2||0||2||0||7||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|01|Female|CF|Item not reported|||2007|Reference year 2007|1766||0|X|1044||0|X|722||0|X|17||0|X|23||0|X|28||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|79777||0|X|65744||0|X|14034||0|X|3||0|X|3||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|02|Male|CA|Founded|||2007|Reference year 2007|33429||43.1||27487||42.9||5942||44.3||3||1||3||1.1||6||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|02|Male|CB|Purchased|||2007|Reference year 2007|40982||52.9||34179||53.3||6802||50.7||5||.9||5||1||7||1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|02|Male|CC|Inherited|||2007|Reference year 2007|595||.8||363||.6||232||1.7||29||.1||34||.1||52||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|02|Male|CD|Transfer of ownership or gift|||2007|Reference year 2007|2606||3.4||2161||3.4||445||3.3||11||.3||11||.3||25||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|02|Male|CE|Total reporting|||2007|Reference year 2007|77531||100||64114||100||13418||100||3||0||3||0||7||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|60|Asian|02|Male|CF|Item not reported|||2007|Reference year 2007|2246||0|X|1630||0|X|616||0|X|15||0|X|17||0|X|20||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|1188||0|X|661||0|X|527||0|X|24||0|X|25||0|X|35||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CA|Founded|||2007|Reference year 2007|474||43.6||213||34.3||261||55.8||19||3.6||44||5.8||23||9.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CB|Purchased|||2007|Reference year 2007|364||33.4||299||48.1||65||13.8||19||4.1||16||6.5||75||5.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CC|Inherited|||2007|Reference year 2007|127||11.6||23||3.7||104||22.2||110||5.2||120||3.1||108||7.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CD|Transfer of ownership or gift|||2007|Reference year 2007|125||11.5||87||14||38||8.2||63||3||63||3.8||78||4.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CE|Total reporting|||2007|Reference year 2007|1088||100||621||100||468||100||24||0||24||0||37||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|CF|Item not reported|||2007|Reference year 2007|100||0|X|40||0|X|60||0|X|45||0|X|81||0|X|73||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|587||0|X|367||0|X|220||0|X|35||0|X|32||0|X|56||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|01|Female|CA|Founded|||2007|Reference year 2007|214||39||92||27.2||122||58.2||36||8.2||55||7.5||36||10.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|01|Female|CB|Purchased|||2007|Reference year 2007|213||38.9||172||50.8||41||19.5||35||6.5||30||7.3||112||5.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|01|Female|CC|Inherited|||2007|Reference year 2007|44||8.1||22||6.5||22||10.7||84||3.7||125||3.9||122||3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|01|Female|CD|Transfer of ownership or gift|||2007|Reference year 2007|77||14||53||15.5||24||11.5||75||4.5||68||4.7||113||8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|01|Female|CE|Total reporting|||2007|Reference year 2007|547||100||339||100||209||100||38||0||31||0||60||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|01|Female|CF|Item not reported|||2007|Reference year 2007|40||0|X|28||0|X|12||0|X|73||0|X|96||0|X|135||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|601||0|X|294||0|X|307||0|X|25||0|X|29||0|X|50||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|02|Male|CA|Founded|||2007|Reference year 2007|261||48.2||121||43||140||53.8||21||5.6||47||7.1||42||10.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|02|Male|CB|Purchased|||2007|Reference year 2007|151||27.8||127||44.9||24||9.3||37||5.7||44||7.1||80||7.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|02|Male|CC|Inherited|||2007|Reference year 2007|82||15.2||1||.4||81||31.4||135||6.3||0||0||136||10.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|02|Male|CD|Transfer of ownership or gift|||2007|Reference year 2007|48||9||34||12.1||14||5.5||59||3.9||80||4.8||109||8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|02|Male|CE|Total reporting|||2007|Reference year 2007|541||100||282||100||259||100||28||0||32||0||61||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|70|Native Hawaiian and Other Pacific Islander|02|Male|CF|Item not reported|||2007|Reference year 2007|60||0|X|12||0|X|48||0|X|73||0|X|135||0|X|90||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|4395||0|X|3145||0|X|1250||0|X|10||0|X|7||0|X|20||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|00|All owners of respondent firms|CA|Founded|||2007|Reference year 2007|1574||36.9||997||32.3||577||48.8||18||3.3||19||3.6||32||8.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|00|All owners of respondent firms|CB|Purchased|||2007|Reference year 2007|2488||58.3||1945||63||543||45.9||12||3.5||10||3.8||36||9.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|00|All owners of respondent firms|CC|Inherited|||2007|Reference year 2007|34||.8||20||.6||14||1.2||89||.8||138||.9||116||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|00|All owners of respondent firms|CD|Transfer of ownership or gift|||2007|Reference year 2007|173||4||124||4||49||4.1||50||1.3||56||1.4||75||2.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|00|All owners of respondent firms|CE|Total reporting|||2007|Reference year 2007|4268||100||3085||100||1183||100||9||0||7||0||17||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|00|All owners of respondent firms|CF|Item not reported|||2007|Reference year 2007|127||0|X|60||0|X|67||0|X|74||0|X|56||0|X|122||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|1458||0|X|874||0|X|584||0|X|12||0|X|19||0|X|17||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|01|Female|CA|Founded|||2007|Reference year 2007|570||40||321||37.1||249||44.4||22||6.5||28||5.9||33||9.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|01|Female|CB|Purchased|||2007|Reference year 2007|746||52.3||491||56.8||255||45.4||25||6.6||25||6.4||43||10.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|01|Female|CC|Inherited|||2007|Reference year 2007|33||2.3||20||2.3||13||2.3||92||1.9||138||3||125||2.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|01|Female|CD|Transfer of ownership or gift|||2007|Reference year 2007|76||5.3||32||3.7||44||7.8||52||2.3||89||1.8||82||4.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|01|Female|CE|Total reporting|||2007|Reference year 2007|1426||100||864||100||561||100||13||0||19||0||16||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|01|Female|CF|Item not reported|||2007|Reference year 2007|33||0|X|10||0|X|23||0|X|87||0|X|134||0|X|118||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|2937||0|X|2271||0|X|666||0|X|13||0|X|10||0|X|26||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|02|Male|CA|Founded|||2007|Reference year 2007|1004||35.3||676||30.4||328||52.7||18||2.7||22||3.9||37||9.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|02|Male|CB|Purchased|||2007|Reference year 2007|1741||61.3||1453||65.4||288||46.4||12||3.2||12||4||38||9.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|02|Male|CC|Inherited|||2007|Reference year 2007|1||0||0||0||1||.2||0||0||0||0||0||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|02|Male|CD|Transfer of ownership or gift|||2007|Reference year 2007|97||3.4||92||4.1||5||.7||62||1.3||67||1.6||125||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|02|Male|CE|Total reporting|||2007|Reference year 2007|2843||100||2221||100||622||100||12||0||11||0||23||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|80|Some other race|02|Male|CF|Item not reported|||2007|Reference year 2007|94||0|X|50||0|X|44||0|X|75||0|X|68||0|X|124||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|195553||0|X|142924||0|X|52628||0|X|2||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|00|All owners of respondent firms|CA|Founded|||2007|Reference year 2007|89800||47.7||62839||45.1||26962||55.1||2||.7||2||.6||4||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|00|All owners of respondent firms|CB|Purchased|||2007|Reference year 2007|88276||46.9||69084||49.6||19192||39.2||4||.7||4||.7||5||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|00|All owners of respondent firms|CC|Inherited|||2007|Reference year 2007|2390||1.3||1733||1.2||657||1.3||12||.1||12||.1||22||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|00|All owners of respondent firms|CD|Transfer of ownership or gift|||2007|Reference year 2007|7904||4.2||5770||4.1||2134||4.4||9||.3||9||.3||14||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|00|All owners of respondent firms|CE|Total reporting|||2007|Reference year 2007|188253||100||139335||100||48918||100||2||0||2||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|00|All owners of respondent firms|CF|Item not reported|||2007|Reference year 2007|7299||0|X|3589||0|X|3710||0|X|11||0|X|14||0|X|14||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|75737||0|X|50877||0|X|24860||0|X|1||0|X|2||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|01|Female|CA|Founded|||2007|Reference year 2007|34401||47.8||21938||44.3||12462||55.4||2||.9||3||.8||7||1.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|01|Female|CB|Purchased|||2007|Reference year 2007|32564||45.2||23897||48.3||8667||38.6||3||.8||4||.9||4||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|01|Female|CC|Inherited|||2007|Reference year 2007|1321||1.8||1094||2.2||227||1||13||.2||13||.2||31||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|01|Female|CD|Transfer of ownership or gift|||2007|Reference year 2007|3691||5.1||2566||5.2||1125||5||12||.5||15||.5||17||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|01|Female|CE|Total reporting|||2007|Reference year 2007|71966||100||49488||100||22478||100||1||0||2||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|01|Female|CF|Item not reported|||2007|Reference year 2007|3771||0|X|1389||0|X|2382||0|X|11||0|X|21||0|X|16||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|119815||0|X|92047||0|X|27768||0|X|3||0|X|3||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|02|Male|CA|Founded|||2007|Reference year 2007|55400||47.6||40900||45.5||14500||54.8||2||.7||3||.8||4||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|02|Male|CB|Purchased|||2007|Reference year 2007|55711||47.9||45187||50.3||10525||39.8||4||.7||4||.7||8||1.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|02|Male|CC|Inherited|||2007|Reference year 2007|1069||.9||638||.7||430||1.6||26||.2||29||.1||35||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|02|Male|CD|Transfer of ownership or gift|||2007|Reference year 2007|4213||3.6||3205||3.6||1008||3.8||11||.3||11||.3||17||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|02|Male|CE|Total reporting|||2007|Reference year 2007|116287||100||89847||100||26440||100||3||0||3||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|90|Minority|02|Male|CF|Item not reported|||2007|Reference year 2007|3528||0|X|2200||0|X|1328||0|X|13||0|X|15||0|X|20||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|486542||0|X|348419||0|X|138123||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|00|All owners of respondent firms|CA|Founded|||2007|Reference year 2007|236914||49.7||151609||44.2||85305||63.6||1||.3||2||.5||2||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|00|All owners of respondent firms|CB|Purchased|||2007|Reference year 2007|205088||43||163790||47.8||41298||30.8||1||.3||2||.4||4||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|00|All owners of respondent firms|CC|Inherited|||2007|Reference year 2007|13459||2.8||10603||3.1||2856||2.1||9||.2||7||.1||24||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|00|All owners of respondent firms|CD|Transfer of ownership or gift|||2007|Reference year 2007|21950||4.6||17191||5||4758||3.5||5||.2||4||.1||16||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|00|All owners of respondent firms|CE|Total reporting|||2007|Reference year 2007|476827||100||342739||100||134087||100||1||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|00|All owners of respondent firms|CF|Item not reported|||2007|Reference year 2007|9715||0|X|5680||0|X|4036||0|X|7||0|X|9||0|X|12||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|184725||0|X|119379||0|X|65346||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|01|Female|CA|Founded|||2007|Reference year 2007|88389||49||47564||40.6||40825||64.7||2||.5||3||.7||2||.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|01|Female|CB|Purchased|||2007|Reference year 2007|75206||41.7||57017||48.6||18189||28.8||2||.5||2||.6||5||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|01|Female|CC|Inherited|||2007|Reference year 2007|6238||3.5||4713||4||1525||2.4||9||.2||7||.2||23||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|01|Female|CD|Transfer of ownership or gift|||2007|Reference year 2007|10742||6||8116||6.9||2626||4.2||6||.2||3||.1||19||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|01|Female|CE|Total reporting|||2007|Reference year 2007|180400||100||117281||100||63119||100||1||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|01|Female|CF|Item not reported|||2007|Reference year 2007|4325||0|X|2098||0|X|2227||0|X|12||0|X|12||0|X|22||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|301817||0|X|229040||0|X|72777||0|X|1||0|X|1||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|72|Accommodation and food services|72|Accommodation and food services|92|Nonminority|02|Male|CA|Founded|||2007|Reference year 2007|148526||50.1||104046||46.1||44480||62.7||1||.3||2||.5||3||1|
