GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PFNCT|PFNCT_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|70|Native Hawaiian and Other Pacific Islander|02|Male|CT|None of the above|||2007|Reference year 2007|174||12.9||4||1.6||170||15.4||60||4.1||0||0||62||4.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|70|Native Hawaiian and Other Pacific Islander|02|Male|CU|Total reporting|||2007|Reference year 2007|1351||100||246||100||1106||100||15||0||27||0||21||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|70|Native Hawaiian and Other Pacific Islander|02|Male|CV|Item not reported|||2007|Reference year 2007|226||0|X|19||0|X|207||0|X|37||0|X|122||0|X|42||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|7677||0|X|1034||0|X|6643||0|X|10||0|X|20||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|5142||70.3||540||52.5||4602||73.2||10||2.4||22||4.9||10||2.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|2862||39.1||638||62||2224||35.4||11||1.9||27||5.7||12||2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|1543||21.1||463||45||1080||17.2||16||2.3||31||4.4||16||2.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|814||11.1||57||5.5||757||12||23||1.5||48||1.6||23||1.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|7316||100||1029||100||6287||100||10||0||20||0||10||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|361||0|X|5||0|X|356||0|X|30||0|X|70||0|X|30||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|4085||0|X|299||0|X|3786||0|X|12||0|X|24||0|X|12||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|2711||70.9||135||45.3||2576||73||12||3.6||46||9.4||13||4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|1243||32.5||204||68.5||1039||29.4||18||3.4||34||10||19||3.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|663||17.3||127||42.5||536||15.2||28||3.4||44||7.8||30||3.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|01|Female|CT|None of the above|||2007|Reference year 2007|562||14.7||36||12.1||526||14.9||27||2||55||7.5||27||2.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|01|Female|CU|Total reporting|||2007|Reference year 2007|3826||100||298||100||3528||100||11||0||24||0||11||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|01|Female|CV|Item not reported|||2007|Reference year 2007|259||0|X|1||0|X|258||0|X|32||0|X|0||0|X|32||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|3592||0|X|735||0|X|2857||0|X|12||0|X|21||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|2431||69.6||405||55.4||2025||73.4||14||2.9||20||5.4||17||3.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|1619||46.4||434||59.4||1185||43||12||4||26||6||18||5.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|881||25.2||336||46||544||19.7||21||3.8||35||5.3||32||5.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|02|Male|CT|None of the above|||2007|Reference year 2007|252||7.2||21||2.8||231||8.4||28||1.2||88||.9||33||1.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|02|Male|CU|Total reporting|||2007|Reference year 2007|3490||100||731||100||2759||100||13||0||21||0||17||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|80|Some other race|02|Male|CV|Item not reported|||2007|Reference year 2007|102||0|X|4||0|X|98||0|X|61||0|X|87||0|X|61||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|254459||0|X|43714||0|X|210745||0|X|1||0|X|2||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|159129||65.5||23399||54.4||135730||67.8||2||.4||4||1.3||1||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|86943||35.8||24977||58.1||61966||31||2||.4||3||.6||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|55349||22.8||19552||45.4||35797||17.9||2||.3||2||.6||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|39881||16.4||4173||9.7||35709||17.9||4||.4||6||.4||3||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|243071||100||43026||100||200045||100||1||0||2||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|11387||0|X|688||0|X|10699||0|X|6||0|X|23||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|116091||0|X|15817||0|X|100274||0|X|2||0|X|3||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|70470||63.8||7527||48.2||62943||66.3||2||.5||6||1.6||2||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|34780||31.5||8473||54.2||26307||27.7||3||.6||6||1.3||3||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|22873||20.7||6812||43.6||16061||16.9||3||.4||6||1.1||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|01|Female|CT|None of the above|||2007|Reference year 2007|21257||19.2||2262||14.5||18995||20||5||.5||7||.6||5||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|01|Female|CU|Total reporting|||2007|Reference year 2007|110499||100||15625||100||94874||100||2||0||3||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|01|Female|CV|Item not reported|||2007|Reference year 2007|5592||0|X|192||0|X|5400||0|X|8||0|X|43||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|138367||0|X|27897||0|X|110470||0|X|1||0|X|2||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|88659||66.9||15871||57.9||72788||69.2||2||.4||4||1.1||1||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|52164||39.3||16505||60.2||35659||33.9||2||.6||3||.9||2||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|32476||24.5||12740||46.5||19736||18.8||3||.6||2||.9||5||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|02|Male|CT|None of the above|||2007|Reference year 2007|18624||14||1911||7||16714||15.9||5||.5||10||.4||5||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|02|Male|CU|Total reporting|||2007|Reference year 2007|132572||100||27401||100||105171||100||1||0||2||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|90|Minority|02|Male|CV|Item not reported|||2007|Reference year 2007|5795||0|X|496||0|X|5299||0|X|9||0|X|26||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|1036083||0|X|302877||0|X|733206||0|X|1||0|X|0||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|688576||67.5||160695||53.6||527881||73.3||0||.2||1||.3||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|463005||45.4||183296||61.2||279709||38.8||1||.3||1||.2||1||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|375409||36.8||162990||54.4||212419||29.5||0||.1||1||.3||1||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|120201||11.8||31757||10.6||88445||12.3||2||.2||4||.2||4||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|1019576||100||299579||100||719997||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|16507||0|X|3298||0|X|13209||0|X|4||0|X|8||0|X|7||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|439428||0|X|100882||0|X|338546||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|282800||65.5||44969||45.1||237830||71.6||1||.2||2||.5||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|165763||38.4||53396||53.5||112367||33.8||1||.4||2||.6||2||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|139716||32.3||52816||52.9||86900||26.2||1||.3||2||.4||2||.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|01|Female|CT|None of the above|||2007|Reference year 2007|64915||15||16916||17||47999||14.4||1||.2||3||.4||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|01|Female|CU|Total reporting|||2007|Reference year 2007|431955||100||99781||100||332173||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|01|Female|CV|Item not reported|||2007|Reference year 2007|7473||0|X|1101||0|X|6372||0|X|4||0|X|13||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|596655||0|X|201995||0|X|394661||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|405776||69.1||115726||57.9||290050||74.8||1||.3||1||.4||1||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|297241||50.6||129900||65||167341||43.1||1||.3||1||.3||1||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|235693||40.1||110173||55.1||125519||32.4||1||.2||1||.4||1||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|02|Male|CT|None of the above|||2007|Reference year 2007|55287||9.4||14840||7.4||40446||10.4||4||.2||5||.2||6||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|02|Male|CU|Total reporting|||2007|Reference year 2007|587621||100||199798||100||387823||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|92|Nonminority|02|Male|CV|Item not reported|||2007|Reference year 2007|9034||0|X|2197||0|X|6837||0|X|7||0|X|8||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|141447||0|X|39108||0|X|102340||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|00|All owners of respondent firms|CQ|Providing services and/or producing goods|||2007|Reference year 2007|95363||68.8||21523||55.8||73840||73.9||2||.6||3||.9||3||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|00|All owners of respondent firms|CR|Managing day-to-day operations|||2007|Reference year 2007|64670||46.7||24027||62.3||40643||40.7||2||.5||2||.6||3||.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|00|All owners of respondent firms|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|51589||37.2||21819||56.6||29769||29.8||2||.7||3||1||3||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|00|All owners of respondent firms|CT|None of the above|||2007|Reference year 2007|14374||10.4||3359||8.7||11015||11||9||.6||7||.4||11||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|00|All owners of respondent firms|CU|Total reporting|||2007|Reference year 2007|138514||100||38559||100||99955||100||1||0||1||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|00|All owners of respondent firms|CV|Item not reported|||2007|Reference year 2007|2934||0|X|549||0|X|2385||0|X|13||0|X|24||0|X|16||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|7262||0|X|1143||0|X|6118||0|X|8||0|X|5||0|X|9||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|01|Female|CQ|Providing services and/or producing goods|||2007|Reference year 2007|4364||64.9||448||42.3||3917||69.2||10||1.9||11||2.7||11||2.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|01|Female|CR|Managing day-to-day operations|||2007|Reference year 2007|3053||45.4||673||63.6||2379||42||13||2.3||13||3.8||17||2.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|01|Female|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|2228||33.2||656||61.9||1573||27.8||16||2.9||11||4.9||22||3.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|01|Female|CT|None of the above|||2007|Reference year 2007|1060||15.8||182||17.2||878||15.5||22||2.3||41||4.3||26||2.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|01|Female|CU|Total reporting|||2007|Reference year 2007|6721||100||1059||100||5663||100||9||0||7||0||10||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|01|Female|CV|Item not reported|||2007|Reference year 2007|540||0|X|85||0|X|456||0|X|22||0|X|43||0|X|29||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|134186||0|X|37965||0|X|96221||0|X|1||0|X|2||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|02|Male|CQ|Providing services and/or producing goods|||2007|Reference year 2007|90999||69||21075||56.2||69924||74.2||2||.6||3||.9||3||.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|02|Male|CR|Managing day-to-day operations|||2007|Reference year 2007|61617||46.8||23354||62.3||38263||40.6||2||.5||3||.7||3||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|56|Administrative and support and waste management and remediation services|56|Administrative and Support and Waste Mang and Remediation Srvs|V2|Veteran|02|Male|CS|Financial control with the authority to sign loans, leases, and contracts|||2007|Reference year 2007|49361||37.5||21164||56.4||28197||29.9||3||.7||4||1.1||4||.8|
