GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|PRIORBUS|PRIORBUS_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|20|Hispanic|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|12738||32.7||5771||37||6966||29.8||6||.8||5||1.3||9||1.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|20|Hispanic|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|26275||67.3||9844||63||16431||70.2||3||.8||5||1.3||5||1.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|20|Hispanic|02|Male|DK|Total reporting|||2007|Reference year 2007|39013||100||15615||100||23397||100||3||0||4||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|20|Hispanic|02|Male|DL|Item not reported|||2007|Reference year 2007|1361||0|X|326||0|X|1035||0|X|16||0|X|33||0|X|23||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|1355882||0|X|512060||0|X|843822||0|X|0||0|X|0||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|381665||28.8||165260||32.9||216405||26.3||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|943780||71.2||337375||67.1||606404||73.7||1||.2||0||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|1325445||100||502635||100||822809||100||0||0||0||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|30437||0|X|9424||0|X|21013||0|X|5||0|X|6||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|674534||0|X|165834||0|X|508700||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|153440||23.3||45096||27.7||108344||21.9||1||.1||3||.5||1||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|504969||76.7||117960||72.3||387009||78.1||1||.1||1||.5||1||.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|01|Female|DK|Total reporting|||2007|Reference year 2007|658409||100||163056||100||495353||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|01|Female|DL|Item not reported|||2007|Reference year 2007|16125||0|X|2778||0|X|13347||0|X|6||0|X|10||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|681348||0|X|346226||0|X|335122||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|228225||34.2||120164||35.4||108061||33||1||.3||1||.2||3||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|438811||65.8||219416||64.6||219395||67||1||.3||1||.2||2||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|02|Male|DK|Total reporting|||2007|Reference year 2007|667036||100||339580||100||327456||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|29|Non-Hispanic|02|Male|DL|Item not reported|||2007|Reference year 2007|14312||0|X|6646||0|X|7666||0|X|6||0|X|6||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|1223575||0|X|459680||0|X|763895||0|X|0||0|X|0||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|351913||29.4||150411||33.3||201501||27||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|846468||70.6||300880||66.7||545588||73||1||.2||1||.2||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|1198381||100||451291||100||747089||100||0||0||0||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|25194||0|X|8388||0|X|16806||0|X|4||0|X|5||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|597868||0|X|144252||0|X|453617||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|137362||23.5||39228||27.7||98134||22.1||1||.1||3||.5||2||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|447629||76.5||102531||72.3||345098||77.9||1||.1||1||.5||1||.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|01|Female|DK|Total reporting|||2007|Reference year 2007|584991||100||141759||100||443232||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|01|Female|DL|Item not reported|||2007|Reference year 2007|12877||0|X|2493||0|X|10384||0|X|5||0|X|9||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|625706||0|X|315428||0|X|310278||0|X|1||0|X|1||0|X|1||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|214551||35||111183||35.9||103368||34||2||.3||1||.2||3||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|398839||65||198349||64.1||200489||66||1||.3||1||.2||1||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|02|Male|DK|Total reporting|||2007|Reference year 2007|613390||100||309533||100||303857||100||1||0||1||0||1||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|30|White|02|Male|DL|Item not reported|||2007|Reference year 2007|12316||0|X|5895||0|X|6421||0|X|6||0|X|7||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|117832||0|X|21337||0|X|96494||0|X|2||0|X|3||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|24020||21.5||6394||30.7||17626||19.4||4||.4||7||1.1||5||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|87488||78.5||14424||69.3||73064||80.6||2||.4||4||1.1||3||.5|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|111508||100||20818||100||90690||100||2||0||3||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|6323||0|X|519||0|X|5804||0|X|7||0|X|14||0|X|8||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|88321||0|X|11058||0|X|77263||0|X|2||0|X|4||0|X|2||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|16439||19.7||2926||27.2||13513||18.6||4||.4||10||1.6||4||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|66832||80.3||7833||72.8||58999||81.4||2||.4||4||1.5||2||.4|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|01|Female|DK|Total reporting|||2007|Reference year 2007|83271||100||10759||100||72511||100||2||0||4||0||2||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|01|Female|DL|Item not reported|||2007|Reference year 2007|5050||0|X|298||0|X|4752||0|X|11||0|X|14||0|X|11||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|29511||0|X|10280||0|X|19231||0|X|4||0|X|4||0|X|6||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|7582||26.8||3468||34.5||4113||22.6||5||.7||5||1.1||8||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|20656||73.2||6590||65.5||14065||77.4||5||.7||6||1.1||6||1.1|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|02|Male|DK|Total reporting|||2007|Reference year 2007|28237||100||10059||100||18179||100||4||0||5||0||6||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|40|Black or African American|02|Male|DL|Item not reported|||2007|Reference year 2007|1273||0|X|221||0|X|1052||0|X|12||0|X|28||0|X|13||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|12070||0|X|2445||0|X|9625||0|X|5||0|X|10||0|X|5||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|3068||26.5||756||31.5||2312||25.2||10||1.4||9||2.4||12||1.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|8495||73.5||1647||68.5||6848||74.8||5||1.4||13||2.5||6||1.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|11563||100||2403||100||9160||100||5||0||9||0||5||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|507||0|X|42||0|X|465||0|X|29||0|X|67||0|X|29||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|7961||0|X|1094||0|X|6867||0|X|9||0|X|13||0|X|10||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|1873||24.8||302||27.9||1572||24.3||15||2.2||18||4.1||18||2.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|5672||75.2||780||72.1||4892||75.7||10||2.2||17||4.2||10||2.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|01|Female|DK|Total reporting|||2007|Reference year 2007|7545||100||1081||100||6464||100||9||0||12||0||10||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|01|Female|DL|Item not reported|||2007|Reference year 2007|416||0|X|12||0|X|404||0|X|34||0|X|108||0|X|33||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|4109||0|X|1351||0|X|2758||0|X|9||0|X|14||0|X|12||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|1195||29.7||454||34.4||740||27.5||7||1.6||15||3.7||14||2.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|2823||70.3||868||65.6||1955||72.5||11||1.7||20||3.8||15||2.3|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|02|Male|DK|Total reporting|||2007|Reference year 2007|4018||100||1322||100||2696||100||9||0||14||0||13||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|50|American Indian and Alaska Native|02|Male|DL|Item not reported|||2007|Reference year 2007|91||0|X|30||0|X|62||0|X|47||0|X|92||0|X|68||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|120572||0|X|57659||0|X|62912||0|X|2||0|X|2||0|X|3||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|31358||26.8||17069||30.1||14289||23.7||3||.4||5||.8||3||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|85678||73.2||39595||69.9||46083||76.3||2||.4||2||.8||4||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|117036||100||56664||100||60372||100||2||0||2||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|3535||0|X|995||0|X|2540||0|X|15||0|X|20||0|X|17||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|54525||0|X|20957||0|X|33568||0|X|3||0|X|2||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|12354||23.4||5720||27.6||6634||20.6||5||.8||7||1.1||7||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|40497||76.6||14974||72.4||25523||79.4||3||.8||2||1.1||5||1.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|01|Female|DK|Total reporting|||2007|Reference year 2007|52850||100||20694||100||32157||100||2||0||1||0||3||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|01|Female|DL|Item not reported|||2007|Reference year 2007|1674||0|X|264||0|X|1411||0|X|22||0|X|37||0|X|23||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|66047||0|X|36702||0|X|29345||0|X|2||0|X|2||0|X|4||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|19004||29.6||11349||31.6||7655||27.1||3||.4||4||.7||6||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|45182||70.4||24621||68.4||20560||72.9||2||.4||3||.7||4||.7|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|02|Male|DK|Total reporting|||2007|Reference year 2007|64186||100||35971||100||28215||100||2||0||2||0||4||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|60|Asian|02|Male|DL|Item not reported|||2007|Reference year 2007|1861||0|X|731||0|X|1130||0|X|17||0|X|25||0|X|20||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|2981||0|X|492||0|X|2489||0|X|11||0|X|21||0|X|13||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|543||21.1||97||21.8||445||20.9||25||2.6||39||4.6||32||3.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|2032||78.9||350||78.2||1682||79.1||14||2.6||24||4.9||15||3.6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DK|Total reporting|||2007|Reference year 2007|2575||100||447||100||2128||100||14||0||20||0||15||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DL|Item not reported|||2007|Reference year 2007|406||0|X|44||0|X|361||0|X|22||0|X|45||0|X|26||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|1727||0|X|137||0|X|1591||0|X|15||0|X|34||0|X|16||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|01|Female|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|272||17.8||37||28||234||16.9||44||4.6||74||7.2||53||6|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|01|Female|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|1250||82.2||96||72||1154||83.1||16||4.7||40||7||18||6.2|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|01|Female|DK|Total reporting|||2007|Reference year 2007|1521||100||133||100||1388||100||15||0||33||0||17||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|01|Female|DL|Item not reported|||2007|Reference year 2007|206||0|X|4||0|X|202||0|X|36||0|X|78||0|X|37||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|1254||0|X|355||0|X|899||0|X|15||0|X|24||0|X|15||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|02|Male|DI|Previously owned another business or was self-employed|||2007|Reference year 2007|271||25.7||60||19.1||211||28.5||23||4||44||4||29||4.8|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|02|Male|DJ|Did not previously own another business and was not self-employed|||2007|Reference year 2007|783||74.3||254||80.9||528||71.5||26||4.2||24||4.5||30||4.9|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|02|Male|DK|Total reporting|||2007|Reference year 2007|1054||100||314||100||740||100||21||0||22||0||24||0|
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|70|Native Hawaiian and Other Pacific Islander|02|Male|DL|Item not reported|||2007|Reference year 2007|200||0|X|41||0|X|159||0|X|47||0|X|50||0|X|55||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|62|Health care and social assistance|62|Health care and social assistance|80|Some other race|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|6018||0|X|1842||0|X|4176||0|X|8||0|X|10||0|X|10||0|X
