GEOTYPE|GEOTYPE_MEANING|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CBOGROUP|CBOGROUP_MEANING|CBOSEX|CBOSEX_MEANING|EDUC|EDUC_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F 
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|00|All owners of respondent firms|DM|Less than high school graduate|||2007|Reference year 2007|211||6||211||6||0||0|X|35||1.2||35||1.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|00|All owners of respondent firms|DN|High school graduate - diploma or GED|||2007|Reference year 2007|520||14.7||520||14.7||0||0|X|18||1.9||18||1.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|00|All owners of respondent firms|DO|Technical, trade, or vocational school|||2007|Reference year 2007|124||3.5||124||3.5||0||0|X|48||.8||48||.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|00|All owners of respondent firms|DP|Some college, but no degree|||2007|Reference year 2007|499||14.1||499||14.1||0||0|X|17||2.1||17||2.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|00|All owners of respondent firms|DQ|Associate degree|||2007|Reference year 2007|150||4.2||150||4.2||0||0|X|34||.9||34||.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|00|All owners of respondent firms|DR|Bachelor's degree|||2007|Reference year 2007|1068||30.2||1068||30.2||0||0|X|19||2.6||19||2.6||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|00|All owners of respondent firms|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|967||27.3||967||27.3||0||0|X|22||3.6||22||3.6||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|00|All owners of respondent firms|DT|Total reporting|||2007|Reference year 2007|3538||100||3538||100||0||0|X|13||0||13||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|00|All owners of respondent firms|DU|Item not reported|||2007|Reference year 2007|209||0|X|209||0|X|0||0|X|35||0|X|35||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|1620||0|X|1620||0|X|0||0|X|12||0|X|12||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|01|Female|DM|Less than high school graduate|||2007|Reference year 2007|54||3.6||54||3.6||0||0|X|52||1.1||52||1.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|01|Female|DN|High school graduate - diploma or GED|||2007|Reference year 2007|174||11.8||174||11.8||0||0|X|42||2.7||42||2.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|01|Female|DO|Technical, trade, or vocational school|||2007|Reference year 2007|68||4.6||68||4.6||0||0|X|49||1.4||49||1.4||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|01|Female|DP|Some college, but no degree|||2007|Reference year 2007|196||13.3||196||13.3||0||0|X|39||3.1||39||3.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|01|Female|DQ|Associate degree|||2007|Reference year 2007|81||5.5||81||5.5||0||0|X|39||1.8||39||1.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|01|Female|DR|Bachelor's degree|||2007|Reference year 2007|557||37.8||557||37.8||0||0|X|19||4.7||19||4.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|01|Female|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|345||23.4||345||23.4||0||0|X|32||4.1||32||4.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|01|Female|DT|Total reporting|||2007|Reference year 2007|1474||100||1474||100||0||0|X|15||0||15||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|01|Female|DU|Item not reported|||2007|Reference year 2007|146||0|X|146||0|X|0||0|X|37||0|X|37||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|2127||0|X|2127||0|X|0||0|X|12||0|X|12||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|02|Male|DM|Less than high school graduate|||2007|Reference year 2007|158||7.6||158||7.6||0||0|X|44||2||44||2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|02|Male|DN|High school graduate - diploma or GED|||2007|Reference year 2007|346||16.8||346||16.8||0||0|X|21||2.2||21||2.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|02|Male|DO|Technical, trade, or vocational school|||2007|Reference year 2007|57||2.7||57||2.7||0||0|X|60||.9||60||.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|02|Male|DP|Some college, but no degree|||2007|Reference year 2007|303||14.7||303||14.7||0||0|X|26||3.8||26||3.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|02|Male|DQ|Associate degree|||2007|Reference year 2007|68||3.3||68||3.3||0||0|X|42||.9||42||.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|02|Male|DR|Bachelor's degree|||2007|Reference year 2007|510||24.7||510||24.7||0||0|X|27||3.1||27||3.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|02|Male|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|622||30.1||622||30.1||0||0|X|25||4.4||25||4.4||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|02|Male|DT|Total reporting|||2007|Reference year 2007|2064||100||2064||100||0||0|X|13||0||13||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|00|All owners of respondent firms|02|Male|DU|Item not reported|||2007|Reference year 2007|63||0|X|63||0|X|0||0|X|45||0|X|45||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|131||0|X|131||0|X|0||0|X|30||0|X|30||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|00|All owners of respondent firms|DM|Less than high school graduate|||2007|Reference year 2007|3||2.6||3||2.6||0||0|X|76||.5||76||.5||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|00|All owners of respondent firms|DN|High school graduate - diploma or GED|||2007|Reference year 2007|12||8.9||12||8.9||0||0|X|47||6||47||6||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|00|All owners of respondent firms|DO|Technical, trade, or vocational school|||2007|Reference year 2007|0||0||0||0||0||0|X|0||0||0||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|00|All owners of respondent firms|DP|Some college, but no degree|||2007|Reference year 2007|47||35.7||47||35.7||0||0|X|68||11.6||68||11.6||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|00|All owners of respondent firms|DQ|Associate degree|||2007|Reference year 2007|14||10.4||14||10.4||0||0|X|51||7.2||51||7.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|00|All owners of respondent firms|DR|Bachelor's degree|||2007|Reference year 2007|45||34.2||45||34.2||0||0|X|83||10.6||83||10.6||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|00|All owners of respondent firms|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|11||8.2||11||8.2||0||0|X|54||2.7||54||2.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|00|All owners of respondent firms|DT|Total reporting|||2007|Reference year 2007|131||100||131||100||0||0|X|30||0||30||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|00|All owners of respondent firms|DU|Item not reported|||2007|Reference year 2007|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|34||0|X|34||0|X|0||0|X|52||0|X|52||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|01|Female|DM|Less than high school graduate|||2007|Reference year 2007|0||0||0||0||0||0|X|0||0||0||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|01|Female|DN|High school graduate - diploma or GED|||2007|Reference year 2007|0||0||0||0||0||0|X|0||0||0||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|01|Female|DO|Technical, trade, or vocational school|||2007|Reference year 2007|0||0||0||0||0||0|X|0||0||0||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|01|Female|DP|Some college, but no degree|||2007|Reference year 2007|6||17.2||6||17.2||0||0|X|81||5.7||81||5.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|01|Female|DQ|Associate degree|||2007|Reference year 2007|8||21.9||8||21.9||0||0|X|84||9.1||84||9.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|01|Female|DR|Bachelor's degree|||2007|Reference year 2007|17||49||17||49||0||0|X|84||13||84||13||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|01|Female|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|4||11.8||4||11.8||0||0|X|87||6.5||87||6.5||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|01|Female|DT|Total reporting|||2007|Reference year 2007|34||100||34||100||0||0|X|52||0||52||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|01|Female|DU|Item not reported|||2007|Reference year 2007|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|96||0|X|96||0|X|0||0|X|44||0|X|44||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|02|Male|DM|Less than high school graduate|||2007|Reference year 2007|3||3.5||3||3.5||0||0|X|76||6.5||76||6.5||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|02|Male|DN|High school graduate - diploma or GED|||2007|Reference year 2007|12||12.1||12||12.1||0||0|X|47||7.1||47||7.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|02|Male|DO|Technical, trade, or vocational school|||2007|Reference year 2007|0||0||0||0||0||0|X|0||0||0||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|02|Male|DP|Some college, but no degree|||2007|Reference year 2007|41||42.3||41||42.3||0||0|X|80||13||80||13||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|02|Male|DQ|Associate degree|||2007|Reference year 2007|6||6.3||6||6.3||0||0|X|78||11.1||78||11.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|02|Male|DR|Bachelor's degree|||2007|Reference year 2007|28||28.9||28||28.9||0||0|X|121||10.4||121||10.4||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|02|Male|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|7||6.9||7||6.9||0||0|X|79||3.8||79||3.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|02|Male|DT|Total reporting|||2007|Reference year 2007|96||100||96||100||0||0|X|44||0||44||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|20|Hispanic|02|Male|DU|Item not reported|||2007|Reference year 2007|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|3617||0|X|3617||0|X|0||0|X|11||0|X|11||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|00|All owners of respondent firms|DM|Less than high school graduate|||2007|Reference year 2007|208||6.1||208||6.1||0||0|X|35||1.3||35||1.3||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|00|All owners of respondent firms|DN|High school graduate - diploma or GED|||2007|Reference year 2007|508||14.9||508||14.9||0||0|X|18||2.1||18||2.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|00|All owners of respondent firms|DO|Technical, trade, or vocational school|||2007|Reference year 2007|124||3.6||124||3.6||0||0|X|48||.8||48||.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|00|All owners of respondent firms|DP|Some college, but no degree|||2007|Reference year 2007|452||13.3||452||13.3||0||0|X|20||2||20||2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|00|All owners of respondent firms|DQ|Associate degree|||2007|Reference year 2007|136||4||136||4||0||0|X|36||.9||36||.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|00|All owners of respondent firms|DR|Bachelor's degree|||2007|Reference year 2007|1023||30||1023||30||0||0|X|19||2.5||19||2.5||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|00|All owners of respondent firms|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|956||28.1||956||28.1||0||0|X|22||3.7||22||3.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|00|All owners of respondent firms|DT|Total reporting|||2007|Reference year 2007|3408||100||3408||100||0||0|X|13||0||13||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|00|All owners of respondent firms|DU|Item not reported|||2007|Reference year 2007|209||0|X|209||0|X|0||0|X|35||0|X|35||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|1586||0|X|1586||0|X|0||0|X|12||0|X|12||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|01|Female|DM|Less than high school graduate|||2007|Reference year 2007|54||3.7||54||3.7||0||0|X|52||1.2||52||1.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|01|Female|DN|High school graduate - diploma or GED|||2007|Reference year 2007|174||12.1||174||12.1||0||0|X|42||2.7||42||2.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|01|Female|DO|Technical, trade, or vocational school|||2007|Reference year 2007|68||4.7||68||4.7||0||0|X|49||1.4||49||1.4||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|01|Female|DP|Some college, but no degree|||2007|Reference year 2007|190||13.2||190||13.2||0||0|X|40||3.2||40||3.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|01|Female|DQ|Associate degree|||2007|Reference year 2007|74||5.1||74||5.1||0||0|X|40||1.8||40||1.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|01|Female|DR|Bachelor's degree|||2007|Reference year 2007|541||37.5||541||37.5||0||0|X|20||4.9||20||4.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|01|Female|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|341||23.7||341||23.7||0||0|X|32||4.1||32||4.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|01|Female|DT|Total reporting|||2007|Reference year 2007|1440||100||1440||100||0||0|X|15||0||15||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|01|Female|DU|Item not reported|||2007|Reference year 2007|146||0|X|146||0|X|0||0|X|37||0|X|37||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|02|Male|A2|All owners of respondent firms|||2007|Reference year 2007|2031||0|X|2031||0|X|0||0|X|12||0|X|12||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|02|Male|DM|Less than high school graduate|||2007|Reference year 2007|155||7.9||155||7.9||0||0|X|46||2.1||46||2.1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|02|Male|DN|High school graduate - diploma or GED|||2007|Reference year 2007|334||17||334||17||0||0|X|22||2.6||22||2.6||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|02|Male|DO|Technical, trade, or vocational school|||2007|Reference year 2007|57||2.9||57||2.9||0||0|X|60||.9||60||.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|02|Male|DP|Some college, but no degree|||2007|Reference year 2007|262||13.3||262||13.3||0||0|X|29||3.7||29||3.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|02|Male|DQ|Associate degree|||2007|Reference year 2007|62||3.2||62||3.2||0||0|X|43||.8||43||.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|02|Male|DR|Bachelor's degree|||2007|Reference year 2007|482||24.5||482||24.5||0||0|X|26||2.9||26||2.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|02|Male|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|616||31.3||616||31.3||0||0|X|25||4.5||25||4.5||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|02|Male|DT|Total reporting|||2007|Reference year 2007|1968||100||1968||100||0||0|X|14||0||14||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|29|Non-Hispanic|02|Male|DU|Item not reported|||2007|Reference year 2007|63||0|X|63||0|X|0||0|X|45||0|X|45||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|00|All owners of respondent firms|A2|All owners of respondent firms|||2007|Reference year 2007|3319||0|X|3319||0|X|0||0|X|10||0|X|10||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|00|All owners of respondent firms|DM|Less than high school graduate|||2007|Reference year 2007|195||6.3||195||6.3||0||0|X|33||1.2||33||1.2||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|00|All owners of respondent firms|DN|High school graduate - diploma or GED|||2007|Reference year 2007|464||14.9||464||14.9||0||0|X|15||1.9||15||1.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|00|All owners of respondent firms|DO|Technical, trade, or vocational school|||2007|Reference year 2007|105||3.4||105||3.4||0||0|X|52||.8||52||.8||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|00|All owners of respondent firms|DP|Some college, but no degree|||2007|Reference year 2007|404||13||404||13||0||0|X|14||1.9||14||1.9||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|00|All owners of respondent firms|DQ|Associate degree|||2007|Reference year 2007|126||4.1||126||4.1||0||0|X|41||1||41||1||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|00|All owners of respondent firms|DR|Bachelor's degree|||2007|Reference year 2007|955||30.6||955||30.6||0||0|X|21||2.5||21||2.5||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|00|All owners of respondent firms|DS|Master's, doctorate, or professional degree|||2007|Reference year 2007|866||27.8||866||27.8||0||0|X|22||3.7||22||3.7||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|00|All owners of respondent firms|DT|Total reporting|||2007|Reference year 2007|3117||100||3117||100||0||0|X|12||0||12||0||0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|00|All owners of respondent firms|DU|Item not reported|||2007|Reference year 2007|202||0|X|202||0|X|0||0|X|37||0|X|37||0|X|0||0|X
01|United States|00|000|00000|000|00000|00000|01000US|United States|SB|Survey of Business Owners|99|Industries not classified|99|Industries not classified|30|White|01|Female|A2|All owners of respondent firms|||2007|Reference year 2007|1386||0|X|1386||0|X|0||0|X|11||0|X|11||0|X|0||0|X
