GEOTYPE|ST|COUNTY|PLACE|CSA|MSA|MD|GEO_ID|GEO_TTL|FOOTID_GEO|NAICS2012|NAICS2012_TTL|FOOTID_NAICS|CBOGROUP|CBOGROUP_TTL|CBOSEX|CBOSEX_TTL|PRMINC|PRMINC_TTL|YEAR|OWNALL|OWNALL_F|OWNALL_PCT|OWNALL_PCT_F|OWNPDEMP|OWNPDEMP_F|OWNPDEMP_PCT|OWNPDEMP_PCT_F|OWNNOPD|OWNNOPD_F|OWNNOPD_PCT|OWNNOPD_PCT_F|OWNALL_S|OWNALL_S_F|OWNALL_PCT_S|OWNALL_PCT_S_F|OWNPDEMP_S|OWNPDEMP_S_F|OWNPDEMP_PCT_S|OWNPDEMP_PCT_S_F|OWNNOPD_S|OWNNOPD_S_F|OWNNOPD_PCT_S|OWNNOPD_PCT_S_F
01|00|000|00000|000|00000|00000|0100000US|United States||56|Administrative and support and waste management and remediation services||V4|Nonveteran|01|Female|DF|Business was not the owner's primary source of personal income|2012|327722||50.0||36678||37.5||291044||52.2||1.4||.4||2.2||.6||1.5||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||56|Administrative and support and waste management and remediation services||V4|Nonveteran|01|Female|DG|Total reporting|2012|655894||100.0||97935||100.0||557959||100.0||.9||0||1.5||0||1.0||0|
01|00|000|00000|000|00000|00000|0100000US|United States||56|Administrative and support and waste management and remediation services||V4|Nonveteran|01|Female|DH|Item not reported|2012|12383||0|X|226||0|X|12157||0|X|8.2||0|X|28.6||0|X|8.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||56|Administrative and support and waste management and remediation services||V4|Nonveteran|02|Male|DE|Business was the owner's primary source of personal income|2012|361842||53.0||138093||71.3||223749||45.7||1.0||.4||1.3||.5||1.7||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||56|Administrative and support and waste management and remediation services||V4|Nonveteran|02|Male|DF|Business was not the owner's primary source of personal income|2012|321163||47.0||55709||28.7||265454||54.3||1.1||.4||1.8||.5||1.3||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||56|Administrative and support and waste management and remediation services||V4|Nonveteran|02|Male|DG|Total reporting|2012|683005||100.0||193802||100.0||489203||100.0||.7||0||1.0||0||1.0||0|
01|00|000|00000|000|00000|00000|0100000US|United States||56|Administrative and support and waste management and remediation services||V4|Nonveteran|02|Male|DH|Item not reported|2012|5763||0|X|188||0|X|5575||0|X|11.5||0|X|28.2||0|X|11.8||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|161385||30.4||34750||58.2||126635||26.9||1.8||.4||1.8||.7||2.0||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|368697||69.6||24981||41.8||343716||73.1||.7||.5||2.1||.7||.8||.5|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|00|All owners of respondent firms|DG|Total reporting|2012|530082||100.0||59731||100.0||470351||100.0||.6||0||1.2||0||.6||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|00|All owners of respondent firms|DH|Item not reported|2012|4722||0|X|41||0|X|4680||0|X|5.5||0|X|30.7||0|X|5.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|01|Female|DE|Business was the owner's primary source of personal income|2012|98043||31.7||17924||60.7||80119||28.6||2.0||.6||2.3||.8||2.0||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|01|Female|DF|Business was not the owner's primary source of personal income|2012|211376||68.3||11624||39.3||199752||71.4||1.4||.6||2.6||.8||1.4||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|01|Female|DG|Total reporting|2012|309419||100.0||29548||100.0||279871||100.0||.9||0||1.7||0||.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|01|Female|DH|Item not reported|2012|4100||0|X|13||0|X|4087||0|X|6.5||0|X|52.9||0|X|6.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|02|Male|DE|Business was the owner's primary source of personal income|2012|63342||28.7||16826||55.7||46516||24.4||2.5||.6||2.5||.9||3.6||.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|02|Male|DF|Business was not the owner's primary source of personal income|2012|157321||71.3||13356||44.3||143964||75.6||1.4||.6||2.8||.9||1.5||.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|02|Male|DG|Total reporting|2012|220662||100.0||30182||100.0||190480||100.0||1.3||0||1.7||0||1.4||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||00|All owners of respondent firms|02|Male|DH|Item not reported|2012|621||0|X|28||0|X|593||0|X|23.7||0|X|46.8||0|X|25.0||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|10860||33.2||1658||57.0||9202||30.8||7.9||2.1||9.4||2.5||8.9||2.3|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|21896||66.8||1250||43.0||20646||69.2||3.1||2.1||8.9||2.5||3.6||2.3|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|00|All owners of respondent firms|DG|Total reporting|2012|32756||100.0||2908||100.0||29848||100.0||2.7||0||7.7||0||2.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|00|All owners of respondent firms|DH|Item not reported|2012|361||0|X|10||0|X|351||0|X|34.8||0|X|94.8||0|X|35.6||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|01|Female|DE|Business was the owner's primary source of personal income|2012|5961||32.8||677||56.9||5285||31.1||12.4||3.7||10.9||4.0||13.5||3.9|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|01|Female|DF|Business was not the owner's primary source of personal income|2012|12212||67.2||512||43.1||11699||68.9||5.6||3.7||11.0||4.1||5.9||3.9|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|01|Female|DG|Total reporting|2012|18173||100.0||1189||100.0||16984||100.0||3.0||0||7.0||0||3.2||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|01|Female|DH|Item not reported|2012|266||0|X|0||0|X|266||0|X|32.6||0|X|0||0|X|32.6||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|02|Male|DE|Business was the owner's primary source of personal income|2012|4899||33.6||981||57.1||3918||30.5||9.7||2.5||11.2||3.4||12.3||2.9|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|02|Male|DF|Business was not the owner's primary source of personal income|2012|9684||66.4||738||42.9||8946||69.5||4.0||2.6||12.1||3.5||4.0||2.9|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|02|Male|DG|Total reporting|2012|14583||100.0||1719||100.0||12864||100.0||3.5||0||9.4||0||4.0||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||20|Hispanic|02|Male|DH|Item not reported|2012|96||0|X|10||0|X|86||0|X|69.4||0|X|94.8||0|X|73.6||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|150525||30.3||33092||58.2||117433||26.7||2.0||.5||1.7||.7||2.3||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|346801||69.7||23730||41.8||323070||73.3||.8||.5||2.5||.7||1.0||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|00|All owners of respondent firms|DG|Total reporting|2012|497326||100.0||56822||100.0||440503||100.0||.6||0||1.4||0||.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|00|All owners of respondent firms|DH|Item not reported|2012|4360||0|X|31||0|X|4329||0|X|6.2||0|X|36.6||0|X|6.3||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|01|Female|DE|Business was the owner's primary source of personal income|2012|92082||31.6||17247||60.8||74835||28.5||2.2||.6||2.2||.7||2.3||.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|01|Female|DF|Business was not the owner's primary source of personal income|2012|199165||68.4||11112||39.2||188052||71.5||1.4||.6||2.7||.7||1.4||.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|01|Female|DG|Total reporting|2012|291247||100.0||28360||100.0||262887||100.0||.9||0||1.8||0||.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|01|Female|DH|Item not reported|2012|3835||0|X|13||0|X|3821||0|X|8.0||0|X|52.9||0|X|8.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|02|Male|DE|Business was the owner's primary source of personal income|2012|58443||28.4||15845||55.7||42598||24.0||2.8||.5||2.4||.9||3.9||.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|02|Male|DF|Business was not the owner's primary source of personal income|2012|147636||71.6||12618||44.3||135018||76.0||1.3||.6||3.2||.9||1.6||.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|02|Male|DG|Total reporting|2012|206079||100.0||28463||100.0||177616||100.0||1.4||0||1.9||0||1.6||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||29|Non-Hispanic|02|Male|DH|Item not reported|2012|526||0|X|18||0|X|508||0|X|23.1||0|X|59.8||0|X|24.8||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|137547||30.0||30405||58.0||107142||26.4||1.4||.4||2.2||.9||1.7||.4|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|321180||70.0||22021||42.0||299159||73.6||.8||.4||2.7||.9||.8||.4|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|00|All owners of respondent firms|DG|Total reporting|2012|458727||100.0||52426||100.0||406301||100.0||.5||0||1.5||0||.5||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|00|All owners of respondent firms|DH|Item not reported|2012|2988||0|X|34||0|X|2953||0|X|8.3||0|X|37.6||0|X|8.0||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|01|Female|DE|Business was the owner's primary source of personal income|2012|84034||31.5||15796||60.7||68237||28.3||2.0||.6||2.6||.9||2.1||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|01|Female|DF|Business was not the owner's primary source of personal income|2012|182745||68.5||10215||39.3||172530||71.7||1.8||.6||3.3||.9||1.8||.6|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|01|Female|DG|Total reporting|2012|266779||100.0||26012||100.0||240767||100.0||1.3||0||2.2||0||1.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|01|Female|DH|Item not reported|2012|2581||0|X|6||0|X|2574||0|X|9.5||0|X|61.4||0|X|9.5||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|02|Male|DE|Business was the owner's primary source of personal income|2012|53513||27.9||14608||55.3||38905||23.5||2.4||.6||2.7||1.1||3.8||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|02|Male|DF|Business was not the owner's primary source of personal income|2012|138435||72.1||11806||44.7||126629||76.5||1.3||.6||3.1||1.1||1.5||.8|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|02|Male|DG|Total reporting|2012|191948||100.0||26414||100.0||165534||100.0||1.0||0||1.8||0||1.1||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||30|White|02|Male|DH|Item not reported|2012|407||0|X|28||0|X|379||0|X|20.0||0|X|46.8||0|X|21.6||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|8146||24.7||843||51.5||7303||23.3||7.8||1.4||11.4||4.1||8.5||1.5|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|24770||75.3||795||48.5||23976||76.7||6.6||1.4||8.9||4.1||6.8||1.5|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|00|All owners of respondent firms|DG|Total reporting|2012|32917||100.0||1638||100.0||31279||100.0||6.1||0||5.7||0||6.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|00|All owners of respondent firms|DH|Item not reported|2012|1234||0|X|7||0|X|1227||0|X|27.0||0|X|92.7||0|X|27.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|01|Female|DE|Business was the owner's primary source of personal income|2012|5000||23.8||473||53.4||4527||22.5||7.2||1.2||13.8||5.0||7.6||1.2|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|01|Female|DF|Business was not the owner's primary source of personal income|2012|16021||76.2||413||46.6||15607||77.5||6.9||1.2||12.7||5.0||7.2||1.2|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|01|Female|DG|Total reporting|2012|21020||100.0||886||100.0||20134||100.0||6.4||0||8.5||0||6.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|01|Female|DH|Item not reported|2012|1080||0|X|7||0|X|1073||0|X|32.5||0|X|92.7||0|X|32.7||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|02|Male|DE|Business was the owner's primary source of personal income|2012|3147||26.4||371||49.3||2776||24.9||11.6||2.9||13.5||4.1||12.8||3.1|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|02|Male|DF|Business was not the owner's primary source of personal income|2012|8750||73.6||382||50.7||8368||75.1||8.1||2.9||10.7||4.1||8.2||3.1|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|02|Male|DG|Total reporting|2012|11896||100.0||752||100.0||11144||100.0||6.2||0||8.8||0||6.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||40|Black or African American|02|Male|DH|Item not reported|2012|153||0|X|0||0|X|153||0|X|52.1||0|X|0||0|X|52.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|1806||37.2||264||78.6||1542||34.1||14.4||3.9||22.7||7.9||13.7||3.5|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|3052||62.8||72||21.4||2980||65.9||9.5||3.9||34.3||7.6||9.5||3.5|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|00|All owners of respondent firms|DG|Total reporting|2012|4859||100.0||336||100.0||4523||100.0||8.4||0||17.2||0||8.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|00|All owners of respondent firms|DH|Item not reported|2012|64||0|X|0||0|X|64||0|X|60.1||0|X|0||0|X|60.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|01|Female|DE|Business was the owner's primary source of personal income|2012|825||30.8||178||83.7||647||26.2||19.4||4.0||20.0||8.4||23.5||4.3|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|01|Female|DF|Business was not the owner's primary source of personal income|2012|1854||69.2||35||16.3||1820||73.8||12.0||4.1||53.5||8.1||12.2||4.3|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|01|Female|DG|Total reporting|2012|2679||100.0||213||100.0||2466||100.0||11.8||0||18.0||0||12.6||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|01|Female|DH|Item not reported|2012|64||0|X|0||0|X|64||0|X|60.1||0|X|0||0|X|60.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|02|Male|DE|Business was the owner's primary source of personal income|2012|982||45.0||86||69.7||896||43.6||17.7||5.5||39.7||16.0||17.4||5.3|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|02|Male|DF|Business was not the owner's primary source of personal income|2012|1198||55.0||37||30.3||1161||56.4||18.4||5.5||51.5||15.4||18.5||5.3|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|02|Male|DG|Total reporting|2012|2180||100.0||123||100.0||2057||100.0||14.2||0||30.3||0||14.3||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||50|American Indian and Alaska Native|02|Male|DH|Item not reported|2012|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|15231||42.6||3452||62.6||11779||39.0||3.7||1.3||6.5||3.4||4.5||1.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|20497||57.4||2065||37.4||18432||61.0||3.6||1.3||11.3||3.4||4.5||1.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|00|All owners of respondent firms|DG|Total reporting|2012|35728||100.0||5517||100.0||30210||100.0||2.5||0||5.0||0||2.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|00|All owners of respondent firms|DH|Item not reported|2012|285||0|X|0||0|X|285||0|X|32.2||0|X|0||0|X|32.2||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|01|Female|DE|Business was the owner's primary source of personal income|2012|9213||43.5||1694||63.0||7519||40.6||6.2||2.1||11.9||5.5||8.2||2.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|01|Female|DF|Business was not the owner's primary source of personal income|2012|11988||56.5||994||37.0||10994||59.4||3.9||2.1||16.6||5.5||4.4||2.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|01|Female|DG|Total reporting|2012|21201||100.0||2688||100.0||18513||100.0||2.6||0||7.8||0||2.8||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|01|Female|DH|Item not reported|2012|224||0|X|0||0|X|224||0|X|39.0||0|X|0||0|X|39.0||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|02|Male|DE|Business was the owner's primary source of personal income|2012|6018||41.4||1758||62.1||4260||36.4||7.5||2.4||5.6||3.0||10.9||2.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|02|Male|DF|Business was not the owner's primary source of personal income|2012|8508||58.6||1071||37.9||7438||63.6||8.1||2.4||10.5||3.0||8.9||2.8|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|02|Male|DG|Total reporting|2012|14526||100.0||2829||100.0||11698||100.0||6.1||0||4.5||0||7.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||60|Asian|02|Male|DH|Item not reported|2012|61||0|X|0||0|X|61||0|X|99.2||0|X|0||0|X|99.2||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|333||35.8||117||75.7||216||27.9||30.4||9.1||71.2||29.3||37.1||10.5|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|597||64.2||38||24.3||560||72.1||23.5||9.1||29.0||26.5||25.4||10.4|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DG|Total reporting|2012|930||100.0||154||100.0||776||100.0||17.9||0||52.0||0||17.4||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|00|All owners of respondent firms|DH|Item not reported|2012|40||0|X|0||0|X|40||0|X|65.6||0|X|0||0|X|65.6||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|01|Female|DE|Business was the owner's primary source of personal income|2012|194||37.4||94||96.0||100||23.7||46.7||11.9||84.4||17.2||61.2||14.8|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|01|Female|DF|Business was not the owner's primary source of personal income|2012|325||62.6||4||4.0||321||76.3||32.5||11.9||86.5||15.6||32.6||14.6|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|01|Female|DG|Total reporting|2012|519||100.0||98||100.0||421||100.0||30.3||0||81.1||0||24.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|01|Female|DH|Item not reported|2012|40||0|X|0||0|X|40||0|X|65.6||0|X|0||0|X|65.6||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|02|Male|DE|Business was the owner's primary source of personal income|2012|139||33.8||22||39.9||117||32.8||49.8||16.5||44.7||15.7||52.3||17.8|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|02|Male|DF|Business was not the owner's primary source of personal income|2012|272||66.2||34||60.1||238||67.2||39.8||16.4||26.7||14.8||46.3||17.7|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|02|Male|DG|Total reporting|2012|411||100.0||56||100.0||355||100.0||30.1||0||16.2||0||35.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||70|Native Hawaiian and Other Pacific Islander|02|Male|DH|Item not reported|2012|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X|0||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|2517||35.2||307||54.7||2210||33.6||10.9||3.0||13.9||3.1||11.8||3.1|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|4630||64.8||254||45.3||4375||66.4||8.9||3.0||19.4||3.1||10.3||3.1|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|00|All owners of respondent firms|DG|Total reporting|2012|7147||100.0||561||100.0||6585||100.0||7.3||0||15.4||0||8.5||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|00|All owners of respondent firms|DH|Item not reported|2012|244||0|X|0||0|X|244||0|X|52.2||0|X|0||0|X|52.2||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|01|Female|DE|Business was the owner's primary source of personal income|2012|1309||36.3||93||46.7||1216||35.7||15.4||4.3||29.8||9.6||17.5||4.9|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|01|Female|DF|Business was not the owner's primary source of personal income|2012|2300||63.7||107||53.3||2193||64.3||13.9||4.3||26.7||9.7||15.3||4.9|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|01|Female|DG|Total reporting|2012|3609||100.0||200||100.0||3410||100.0||11.4||0||19.9||0||12.7||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|01|Female|DH|Item not reported|2012|183||0|X|0||0|X|183||0|X|45.1||0|X|0||0|X|45.1||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|02|Male|DE|Business was the owner's primary source of personal income|2012|1207||34.1||213||59.1||994||31.3||16.6||4.8||16.4||4.3||20.3||5.5|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|02|Male|DF|Business was not the owner's primary source of personal income|2012|2330||65.9||148||40.9||2182||68.7||11.5||4.9||26.8||4.3||12.8||5.6|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|02|Male|DG|Total reporting|2012|3537||100.0||361||100.0||3176||100.0||8.7||0||19.4||0||9.9||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||80|Some other race|02|Male|DH|Item not reported|2012|61||0|X|0||0|X|61||0|X|99.2||0|X|0||0|X|99.2||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||90|Minority|00|All owners of respondent firms|DE|Business was the owner's primary source of personal income|2012|35238||33.7||6275||59.7||28962||30.8||4.1||1.0||6.3||2.3||4.9||1.3|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||90|Minority|00|All owners of respondent firms|DF|Business was not the owner's primary source of personal income|2012|69423||66.3||4233||40.3||65190||69.2||2.4||1.0||6.3||2.3||2.6||1.3|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||90|Minority|00|All owners of respondent firms|DG|Total reporting|2012|104661||100.0||10508||100.0||94153||100.0||2.1||0||4.2||0||2.1||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||90|Minority|00|All owners of respondent firms|DH|Item not reported|2012|1861||0|X|17||0|X|1844||0|X|16.2||0|X|63.7||0|X|16.4||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||90|Minority|01|Female|DE|Business was the owner's primary source of personal income|2012|20599||33.3||3071||60.8||17528||30.8||5.5||1.2||9.7||3.6||6.8||1.5|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||90|Minority|01|Female|DF|Business was not the owner's primary source of personal income|2012|41338||66.7||1981||39.2||39357||69.2||2.0||1.2||8.1||3.6||2.0||1.5|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||90|Minority|01|Female|DG|Total reporting|2012|61937||100.0||5052||100.0||56885||100.0||2.5||0||5.1||0||2.6||0|
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||90|Minority|01|Female|DH|Item not reported|2012|1612||0|X|7||0|X|1605||0|X|20.2||0|X|92.7||0|X|20.2||0|X
01|00|000|00000|000|00000|00000|0100000US|United States||61|Educational services||90|Minority|02|Male|DE|Business was the owner's primary source of personal income|2012|14639||34.3||3204||58.7||11435||30.7||3.6||1.1||6.7||2.3||4.4||1.2|
